player_id,nombre,liga,eventos_total,tiros,tiros_a_puerta,goles,penales_tirados,penales_metidos,tiros_fuera_area,tiros_fuera_a_puerta,goles_fuera_area,tiros_area_grande,goles_area_grande,tiros_area_pequena,goles_area_pequena,tiros_cabeza,goles_cabeza,tiros_pie_izq,goles_pie_izq,tiros_pie_der,goles_pie_der,tiros_falta_directa,goles_falta_directa,tiros_tras_cruce,goles_tras_cruce,tiros_bloqueados,regates_intentados,regates_exitosos,regates_ultimo_tercio,regates_ultimo_tercio_ok,pases_clave,pases_clave_desde_cruce,pases_asistencia,recuperaciones_total,recuperaciones_ultimo_tercio,recuperaciones_zona_baja,entradas_total,entradas_exitosas,entradas_ultimo_tercio,intercepciones_total,intercepciones_zona_baja,aereos_total,aereos_ganados,distancia_promedio_tiro,acierto_tiros_fuera_pct,puerta_tiros_fuera_pct,pct_goles_desde_fuera,pct_tiros_desde_fuera,pct_tiros_pie_izq,pct_tiros_pie_der,pct_tiros_cabeza,pct_regates_exito,pct_aereos_ganados,pct_entradas_exitosas,xg,g_menos_xg
609edevf8qla1f6vi4mjkkgkp,Jesús Alberto Angulo,Liga MX,3123,10,7,0,0,0,8,6,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0,8,29,12,7,3,29,0,0,174,7,142,80,54,7,43,30,72,42,30.6,0.0,75.0,0.0,80.0,0.0,0.0,10.0,41.4,58.3,67.5,0.58,-0.58
8b81chchn3min9a8uk8wkipcl,E. Segura,MLS,3122,13,6,1,2,0,3,1,0,7,1,3,0,9,1,1,0,2,0,0,0,10,1,6,12,6,1,0,11,0,0,134,2,119,48,29,0,32,20,75,45,29.4,0.0,33.3,0.0,23.1,7.7,15.4,69.2,50.0,60.0,60.4,3.34,-2.34
b3lwrjpn01y0z8py3o3sp3tre,D. Ayala,MLS,3118,36,19,2,2,0,18,12,0,13,2,5,0,8,0,6,2,4,0,0,0,20,2,19,41,24,9,6,15,0,0,199,12,143,97,61,6,51,38,53,30,33.8,0.0,66.7,0.0,50.0,16.7,11.1,22.2,58.5,56.6,62.9,5.2,-3.2
4362u0jkr9xbj4d87te7ucrxm,Franco Romero,Argentina,3096,12,9,2,0,0,10,7,0,2,2,0,0,0,0,2,2,10,0,0,0,2,0,7,42,22,9,4,16,0,0,267,4,194,97,59,3,75,59,33,13,22.0,0.0,70.0,0.0,83.3,16.7,83.3,0.0,52.4,39.4,60.8,0.66,1.34
9q7wmfzk1bq7f9fb7wge6fnx1,A. Nájar,MLS,3095,17,13,2,0,0,10,8,0,6,1,1,1,0,0,2,0,14,2,2,0,6,2,12,90,49,29,15,38,0,0,155,8,128,59,35,4,47,38,38,21,22.4,0.0,80.0,0.0,58.8,11.8,82.4,0.0,54.4,55.3,59.3,1.42,0.58
51gu23f6rpg1j0hs6d8dtpn56,J. Caicedo,Liga MX,3080,39,28,2,2,0,25,19,1,11,1,3,0,10,1,3,0,23,1,0,0,18,1,27,33,16,6,1,24,0,0,174,6,128,82,48,2,35,26,104,60,25.4,4.0,76.0,50.0,64.1,7.7,59.0,25.6,48.5,57.7,58.5,4.73,-2.73
atlhp647xbdajgdbtrecq727d,A. Bouzat,Argentina,3077,17,9,0,0,0,13,7,0,4,0,0,0,0,0,2,0,2,0,1,0,9,0,10,59,24,28,12,20,0,0,231,16,155,116,62,9,57,39,102,33,34.3,0.0,53.8,0.0,76.5,11.8,11.8,0.0,40.7,32.4,53.4,1.03,-1.03
3zortk8qjjqazodqzr6jsj71m,L. Arce,Argentina,3066,19,9,0,0,0,10,5,0,8,0,1,0,1,0,2,0,15,0,0,0,10,0,15,35,15,9,4,34,0,0,145,9,108,72,48,2,33,24,51,22,23.9,0.0,50.0,0.0,52.6,10.5,78.9,5.3,42.9,43.1,66.7,1.67,-1.67
7bdh2nvahmg6fbcv0h1dmmrxl,J. Aguirre,Colombia,3061,23,12,3,2,0,0,0,0,18,2,5,1,15,3,6,0,1,0,0,0,22,3,13,4,1,2,0,10,0,0,129,2,119,38,28,1,35,32,199,124,22.9,0.0,0.0,0.0,0.0,26.1,4.3,65.2,25.0,62.3,73.7,5.12,-2.12
ew15n1tgyp9phnohfcagddtqt,R. Caicedo,Ecuador,3055,32,15,2,3,0,10,4,0,16,1,6,1,5,0,3,1,17,0,0,0,16,1,15,56,29,32,12,36,0,0,182,15,139,48,36,6,27,18,113,63,30.2,0.0,40.0,0.0,31.2,9.4,53.1,15.6,51.8,55.8,75.0,6.3,-4.3
9x4zu1o3adl4otm7wqzqvz6xh,Unai Bilbao,Liga MX,3045,17,7,3,0,0,3,0,0,11,3,3,0,11,1,2,2,0,0,0,0,13,1,8,5,4,0,0,6,0,0,108,1,97,51,38,0,51,43,115,78,35.7,0.0,0.0,0.0,17.6,11.8,0.0,64.7,80.0,67.8,74.5,2.27,0.73
83ifjcbrq6y33g8qdmi6jwiui,B. González,Liga MX,3039,30,18,0,1,0,9,5,0,14,0,7,0,7,0,1,0,0,0,0,0,17,0,20,70,27,23,5,27,0,0,139,8,105,82,61,5,60,42,82,52,25.8,0.0,55.6,0.0,30.0,3.3,0.0,23.3,38.6,63.4,74.4,4.67,-4.67
d52r58bqg5ef5nf3lm0wgc8ic,A. Giay,Argentina,3038,23,11,1,0,0,11,3,0,10,1,2,0,2,0,4,1,15,0,1,0,12,0,13,83,27,31,5,30,0,0,150,10,123,81,58,7,21,16,51,30,29.2,0.0,27.3,0.0,47.8,17.4,65.2,8.7,32.5,58.8,71.6,2.22,-1.22
7l4o4n2f2qs1qwbrwl024kopg,J. Rojas,Colombia,3033,121,72,6,4,0,88,56,3,32,2,1,1,4,0,15,2,93,4,5,1,27,1,70,102,60,73,46,96,0,0,156,19,94,62,42,6,10,5,34,14,28.0,3.4,63.6,50.0,72.7,12.4,76.9,3.3,58.8,41.2,67.7,11.04,-5.04
3s1bss81k11vwd78ejbk1tiol,Josué,Brasil B,3027,47,29,6,1,0,36,22,2,11,4,0,0,1,0,8,4,0,0,2,0,9,1,25,42,23,21,10,86,0,0,90,6,56,16,7,1,6,3,23,4,26.8,5.6,61.1,33.3,76.6,17.0,0.0,2.1,54.8,17.4,43.8,3.64,2.36
64gu02ctffkrmdh0pr3lojyeh,A. Vega,Liga MX,3019,107,67,16,0,0,67,34,3,34,9,6,4,4,2,16,8,83,4,5,1,28,5,54,132,55,77,33,83,0,0,181,28,110,63,44,9,28,15,33,15,24.2,4.5,50.7,18.8,62.6,15.0,77.6,3.7,41.7,45.5,69.8,8.52,7.48
75fze9pkbgv3baqwnyqnzxbe,A. Bernabéi,Brasil A,3018,35,21,0,2,0,24,14,0,10,0,1,0,1,0,1,0,0,0,3,0,7,0,24,89,36,55,23,49,0,0,153,15,105,78,44,7,38,25,51,16,19.1,0.0,58.3,0.0,68.6,2.9,0.0,2.9,40.4,31.4,56.4,4.07,-4.07
49b3varj1tkw3y62hwmf7ptsk,T. Santamaría,Ecuador,3017,23,11,1,2,0,12,5,1,10,0,1,0,0,0,2,0,15,0,2,0,13,0,14,69,19,34,7,33,0,0,133,9,102,82,52,9,37,28,47,18,27.5,8.3,41.7,100.0,52.2,8.7,65.2,0.0,27.5,38.3,63.4,3.59,-2.59
306gjy5xp2u15gh9qwrek551x,J. Gallardo,Liga MX,3011,34,24,7,1,0,9,5,1,19,5,6,1,7,1,4,3,5,1,5,3,15,3,18,49,21,26,11,41,0,0,140,8,119,64,33,3,27,23,79,43,20.5,11.1,55.6,14.3,26.5,11.8,14.7,20.6,42.9,54.4,51.6,5.07,1.93
6d2j5ay859296f8u6q40hu4t1,Reinaldo,Brasil A,3011,63,48,13,1,0,28,18,2,30,8,5,3,1,1,11,7,2,0,0,0,11,3,36,88,35,41,19,57,0,0,127,10,91,44,31,4,17,13,30,10,23.0,7.1,64.3,15.4,44.4,17.5,3.2,1.6,39.8,33.3,70.5,6.99,6.01
8z500j8o7agchtuoqjwqvgudx,Rodrigo Dourado,Liga MX,3005,23,12,4,0,0,2,2,0,19,2,2,2,17,2,2,0,4,2,0,0,21,4,11,25,10,6,3,19,0,0,187,10,136,89,57,8,54,39,84,43,20.3,0.0,100.0,0.0,8.7,8.7,17.4,73.9,40.0,51.2,64.0,3.01,0.99
e0l1x96tty64cgb5u9qubc6w9,Willean Lepo,Brasil B,2998,28,19,1,2,0,15,9,1,12,0,1,0,3,0,4,0,19,1,1,0,13,0,18,124,48,63,23,44,0,0,139,8,109,61,43,5,34,26,90,47,30.1,6.7,60.0,100.0,53.6,14.3,67.9,10.7,38.7,52.2,70.5,3.97,-2.97
be8jrs69th2448ps5rp9wzmui,S. Zawadzki,MLS,2998,11,6,3,2,0,3,1,1,4,0,4,2,4,0,3,1,4,2,0,0,8,1,4,8,4,3,1,10,0,0,154,5,130,63,36,4,27,23,77,46,33.3,33.3,33.3,33.3,27.3,27.3,36.4,36.4,50.0,59.7,57.1,3.2,-0.2
er3imkirhy36r2nreb9w5yqqx,Marlon Freitas,Brasil A,2980,27,15,1,0,0,16,9,0,10,1,1,0,2,0,5,1,16,0,0,0,17,1,14,8,3,1,0,32,0,0,116,5,88,45,29,4,24,13,32,16,36.1,0.0,56.2,0.0,59.3,18.5,59.3,7.4,37.5,50.0,64.4,2.17,-1.17
a4q12zbpltgmiuce4cae0cm0a,L. Engel,MLS,2973,16,8,0,1,0,6,5,0,7,0,3,0,1,0,2,0,0,0,2,0,9,0,12,42,18,19,10,32,0,0,136,4,103,56,36,5,45,33,91,57,13.4,0.0,83.3,0.0,37.5,12.5,0.0,6.2,42.9,62.6,64.3,2.67,-2.67
d9s7g70c8e5p3qmymp26ffc6i,Higor Meritão,Brasil B,2970,44,23,1,0,0,30,18,0,12,0,2,1,7,0,4,0,5,0,0,0,21,1,23,38,21,11,5,31,0,0,178,9,133,93,64,6,52,32,61,35,30.3,0.0,60.0,0.0,68.2,9.1,11.4,15.9,55.3,57.4,68.8,3.23,-2.23
d5v9jhi4wdu4v1irlu1nvflcl,Rodrigo,Brasil B,2963,29,16,6,0,0,8,3,0,15,3,6,3,15,3,2,1,12,2,0,0,20,5,13,19,13,6,3,7,0,0,148,2,123,43,23,0,49,39,220,154,22.1,0.0,37.5,0.0,27.6,6.9,41.4,51.7,68.4,70.0,53.5,3.72,2.28
cefs6b83ei4gcyuscfopw32ay,A. Yusuf,MLS,2962,25,11,2,0,0,16,7,0,6,0,3,2,2,0,3,0,20,2,1,0,16,1,13,54,31,17,9,33,0,0,208,14,150,74,44,1,44,29,58,27,31.1,0.0,43.8,0.0,64.0,12.0,80.0,8.0,57.4,46.6,59.5,2.15,-0.15
3vescyd2jf8wxx19q0kfedx0q,N. Eile,MLS,2957,19,7,1,0,0,5,1,0,11,0,3,1,10,1,4,0,3,0,0,0,15,1,8,17,7,8,2,4,0,0,149,1,126,43,23,0,35,28,91,51,37.5,0.0,20.0,0.0,26.3,21.1,15.8,52.6,41.2,56.0,53.5,2.35,-1.35
dtj5zjdur2d1of2ip3ar4r88a,E. Cerrillo,MLS,2954,23,13,0,0,0,19,11,0,4,0,0,0,0,0,3,0,14,0,0,0,8,0,14,31,17,4,4,18,0,0,166,8,112,41,23,2,18,11,14,7,39.1,0.0,57.9,0.0,82.6,13.0,60.9,0.0,54.8,50.0,56.1,1.27,-1.27
2v9a6ag22zeaezp0t32mo6i21,J. Romaña,Argentina,2953,24,13,1,0,0,1,1,1,22,0,1,0,19,0,2,0,2,1,0,0,20,0,16,21,9,4,1,6,0,0,175,2,165,70,44,0,61,54,201,141,20.0,100.0,100.0,100.0,4.2,8.3,8.3,79.2,42.9,70.1,62.9,3.12,-2.12
2f846w2cjmm07ce9koce0e4gk,R. Vega,Argentina,2947,18,6,0,1,0,15,4,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,9,72,30,34,15,38,0,0,162,5,137,80,47,5,33,25,34,15,38.2,0.0,26.7,0.0,83.3,0.0,16.7,0.0,41.7,44.1,58.8,1.78,-1.78
4f2itu47de9upjxsi16bbpfc9,M. Pittón,Argentina,2943,39,19,2,0,0,26,12,2,10,0,3,0,1,0,6,0,30,2,0,0,19,1,24,46,21,16,6,31,0,0,218,16,156,75,38,7,45,27,88,51,31.9,7.7,46.2,100.0,66.7,15.4,76.9,2.6,45.7,58.0,50.7,3.06,-1.06
ctiesvd76yq85nbnwfxvll39x,R. Chávez,Liga MX,2943,31,18,4,1,0,7,5,1,19,0,5,3,11,1,5,0,11,2,1,0,21,3,17,40,16,22,8,33,0,0,87,6,65,79,48,5,34,27,86,51,18.8,14.3,71.4,25.0,22.6,16.1,35.5,35.5,40.0,59.3,60.8,4.74,-0.74
yjhnelunsv9ulnll2vd930iy,M. Carabajal,Ecuador,2935,19,9,0,2,0,0,0,0,14,0,5,0,15,0,1,0,2,0,0,0,16,0,11,12,5,0,0,2,0,0,129,0,116,53,31,3,37,36,156,91,27.2,0.0,0.0,0.0,0.0,5.3,10.5,78.9,41.7,58.3,58.5,4.61,-4.61
e9ku3q311eg5t8lrxfcof65m1,C. Rotondi,Liga MX,2932,75,52,11,2,0,29,18,2,40,7,6,2,2,0,13,6,18,1,1,0,35,3,46,67,23,44,14,54,0,0,128,17,82,121,83,13,32,19,41,25,21.4,6.9,62.1,18.2,38.7,17.3,24.0,2.7,34.3,61.0,68.6,9.36,1.64
a1ootdgvyfcn6u2tdmnts68ve,I. Reyes,Liga MX,2925,22,11,3,1,0,4,2,0,16,2,2,1,9,0,7,2,6,1,0,0,17,2,10,16,8,3,0,11,0,0,147,3,126,47,33,1,80,57,110,61,28.2,0.0,50.0,0.0,18.2,31.8,27.3,40.9,50.0,55.5,70.2,3.5,-0.5
9g7jit9xa9c5b25gfl6wy7kd1,A. Westwood,MLS,2919,20,10,1,1,0,15,5,0,5,1,0,0,1,0,4,1,12,0,2,1,12,0,10,14,5,2,0,41,0,0,185,10,135,38,22,2,32,24,16,10,31.2,0.0,33.3,0.0,75.0,20.0,60.0,5.0,35.7,62.5,57.9,2.03,-1.03
49osm19c1czaoxps98vyshhck,R. Atencio,Argentina,2917,74,40,4,7,0,54,32,2,16,1,4,1,0,0,8,1,6,1,7,1,16,0,41,143,64,64,32,58,0,0,193,12,126,55,33,2,15,10,48,16,31.2,3.7,59.3,50.0,73.0,10.8,8.1,0.0,44.8,33.3,60.0,10.73,-6.73
6yvnraewyl2f5mx6imq1mh9lh,Steven Moreira,MLS,2913,20,18,1,0,0,11,10,0,7,1,2,0,1,0,3,1,15,0,0,0,9,1,18,33,16,14,4,19,0,0,115,6,96,38,31,7,14,7,39,11,19.0,0.0,90.9,0.0,55.0,15.0,75.0,5.0,48.5,28.2,81.6,1.83,-0.83
ahr5nuhavq12hfuk75ot67omi,J. Hernández,Colombia,2912,46,29,3,1,0,31,19,0,13,2,2,1,1,0,2,0,6,1,1,0,10,1,28,72,34,28,13,31,0,0,197,6,170,47,42,3,24,20,53,26,27.3,0.0,61.3,0.0,67.4,4.3,13.0,2.2,47.2,49.1,89.4,4.19,-1.19
906vjn0jo3lbnonxn9rcnq8t0,Jemmes,Brasil A,2912,16,9,2,2,0,0,0,0,13,1,3,1,10,0,3,1,2,1,0,0,12,1,8,28,17,6,4,5,0,0,133,1,125,64,44,3,42,31,136,75,34.5,0.0,0.0,0.0,0.0,18.8,12.5,62.5,60.7,55.1,68.8,3.99,-1.99
bcruvc56xwhp7kmjwnwdg26eh,B. Cuello,Ecuador,2911,58,30,3,2,0,29,15,0,27,3,2,0,10,1,10,2,33,0,6,0,29,3,33,111,38,68,21,54,0,0,195,21,133,60,34,3,16,9,127,58,25.5,0.0,51.7,0.0,50.0,17.2,56.9,17.2,34.2,45.7,56.7,6.7,-3.7
9vtmrxb9x61ve5p7mrximsn6y,M. Garay,Argentina,2905,19,14,1,0,0,10,8,0,9,1,0,0,0,0,5,1,12,0,1,0,5,1,13,77,32,38,17,31,0,0,184,9,129,68,40,1,29,25,54,24,25.8,0.0,80.0,0.0,52.6,26.3,63.2,0.0,41.6,44.4,58.8,1.56,-0.56
d4wt4sy8lg2h7cr3n6yl15vpx,C. Espinoza,MLS,2904,41,28,4,3,0,18,11,0,23,4,0,0,0,0,10,3,25,1,7,0,15,2,24,100,38,47,17,117,0,0,157,30,97,43,25,7,20,11,39,17,24.1,0.0,61.1,0.0,43.9,24.4,61.0,0.0,38.0,43.6,58.1,6.05,-2.05
cebzrizhi195acmaw8c4cku09,A. Tobar,Ecuador,2904,66,50,12,2,0,40,26,0,24,11,2,1,1,1,13,8,48,2,4,1,13,4,40,115,48,50,20,92,0,0,193,13,144,41,25,1,23,20,52,24,19.1,0.0,65.0,0.0,60.6,19.7,72.7,1.5,41.7,46.2,61.0,6.76,5.24
1phsr51wzewsuxiwfu6ulit49,F. Álvarez,Argentina,2902,23,7,2,1,0,6,2,0,17,2,0,0,15,2,2,0,5,0,0,0,17,2,9,15,8,3,2,9,0,0,152,2,135,61,36,1,54,42,172,101,32.9,0.0,33.3,0.0,26.1,8.7,21.7,65.2,53.3,58.7,59.0,3.22,-1.22
c1s8fieakkfnw5qjahgrp38fe,Jonnathan Gabriel Mina,Ecuador,2891,24,15,1,1,0,8,4,0,16,1,0,0,2,0,2,0,1,0,2,0,9,0,14,28,12,15,9,84,0,0,159,11,125,54,33,7,26,20,41,16,22.0,0.0,50.0,0.0,33.3,8.3,4.2,8.3,42.9,39.0,61.1,3.17,-2.17
79u84y1eb01yyp8mhpej75q1g,V. Gómez,Argentina,2886,19,9,1,1,0,4,4,0,11,0,4,1,10,1,3,0,0,0,0,0,15,1,10,13,8,4,3,4,0,0,151,0,142,56,36,1,50,41,168,105,33.2,0.0,100.0,0.0,21.1,15.8,0.0,52.6,61.5,62.5,64.3,3.35,-2.35
9xbr3id8px3nuwy7m8b75a6wa,F. Pereira,Liga MX,2886,17,6,1,0,0,8,3,0,8,1,1,0,7,1,2,0,8,0,1,0,10,1,6,19,13,7,4,7,0,0,135,2,122,76,54,2,34,30,85,50,31.1,0.0,37.5,0.0,47.1,11.8,47.1,41.2,68.4,58.8,71.1,1.59,-0.59
6o9c5pxvbmav20lw508lpy0np,G. Velázquez,Argentina,2884,24,9,1,2,0,1,0,0,22,1,1,0,19,1,2,0,3,0,0,0,21,1,12,18,9,1,0,4,0,0,171,1,150,51,33,0,54,43,171,112,29.1,0.0,0.0,0.0,4.2,8.3,12.5,79.2,50.0,65.5,64.7,4.7,-3.7
9kefx6yccuxu5zr8e8omnermy,Luciano Juba,Brasil A,2880,39,26,7,0,0,26,16,4,12,3,1,0,0,0,5,3,1,0,3,1,11,2,20,47,24,21,12,51,0,0,151,9,129,49,28,5,36,26,45,23,26.9,15.4,61.5,57.1,66.7,12.8,2.6,0.0,51.1,51.1,57.1,2.83,4.17
61j22wr5t5irba2v3v4l1rnro,L. Blanco,Argentina,2880,4,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,1,72,31,48,17,38,0,0,146,11,119,83,52,6,26,17,13,2,41.9,0.0,0.0,0.0,50.0,0.0,25.0,0.0,43.1,15.4,62.7,0.45,-0.45
3eouj3u1dcnfl8v3lon06f07p,J. Laso,Argentina,2877,21,13,2,2,0,5,4,0,14,1,2,1,13,2,1,0,5,0,0,0,18,2,13,3,2,1,0,7,0,0,164,0,156,39,28,0,56,53,145,75,24.8,0.0,80.0,0.0,23.8,4.8,23.8,61.9,66.7,51.7,71.8,4.07,-2.07
2irmtezvvd4kor9lb2i1ozv85,L. Cangá,Ecuador,2874,19,7,3,2,0,3,1,0,15,3,1,0,14,2,1,1,4,0,0,0,16,3,9,6,4,0,0,8,0,0,167,2,156,51,34,0,33,22,98,54,32.0,0.0,33.3,0.0,15.8,5.3,21.1,73.7,66.7,55.1,66.7,3.87,-0.87
761k8s99jzo18hn2zhlqxdxp1,W. Clar,Brasil B,2873,34,25,8,1,0,11,7,0,19,7,4,1,2,0,10,6,3,0,0,0,12,1,19,65,36,23,9,59,0,0,114,5,97,38,30,6,36,27,94,49,16.5,0.0,63.6,0.0,32.4,29.4,8.8,5.9,55.4,52.1,78.9,4.65,3.35
19fyx6w0142s810m57zt01xp1,Luciano Castán,Brasil B,2865,18,10,0,2,0,4,2,0,12,0,2,0,10,0,2,0,1,0,0,0,15,0,13,12,6,1,1,11,0,0,123,2,108,28,18,0,51,40,146,99,23.3,0.0,50.0,0.0,22.2,11.1,5.6,55.6,50.0,67.8,64.3,3.77,-3.77
5crkqbr6al5c0fwb0boodhxt6,S. Marcich,Argentina,2864,34,20,1,1,0,14,10,0,18,1,2,0,9,1,2,0,2,0,0,0,18,1,27,46,30,36,22,28,0,0,110,7,86,115,78,8,49,38,94,64,20.0,0.0,71.4,0.0,41.2,5.9,5.9,26.5,65.2,68.1,67.8,4.16,-3.16
6m4vkz3isjojszbkqn7tt6l0p,S. Valdéz,Argentina,2864,9,5,0,0,0,2,2,0,6,0,1,0,6,0,1,0,2,0,0,0,7,0,5,23,17,1,0,8,0,0,217,2,202,65,33,1,35,33,104,66,26.7,0.0,100.0,0.0,22.2,11.1,22.2,66.7,73.9,63.5,50.8,1.1,-1.1
5rbwfptw4c4n6sjqc3b247y6t,Marcelo Hermes,Brasil B,2861,37,27,4,2,0,20,12,2,15,2,2,0,3,1,5,1,2,0,1,0,16,3,25,27,9,14,6,51,0,0,126,9,100,59,40,3,33,22,72,35,25.8,10.0,60.0,50.0,54.1,13.5,5.4,8.1,33.3,48.6,67.8,4.8,-0.8
d1rgv9cgncdgr1h61phrxoc89,G. Arteaga,Liga MX,2857,20,11,2,2,0,9,5,1,8,1,3,0,4,0,2,1,1,0,0,0,15,2,11,73,22,32,6,28,0,0,117,7,95,58,40,4,36,25,52,36,29.6,11.1,55.6,50.0,45.0,10.0,5.0,20.0,30.1,69.2,69.0,3.7,-1.7
72pvwj4z6j8xwsgs6zlhr5e6s,N. Deossa,Liga MX,2851,79,43,7,1,0,61,34,6,17,0,1,1,5,0,5,0,5,1,3,0,9,0,39,142,86,53,35,40,0,0,177,22,101,79,53,5,20,12,76,44,32.6,9.8,55.7,85.7,77.2,6.3,6.3,6.3,60.6,57.9,67.1,5.66,1.34
35fvjkn05x6cr2kx3yiif1jop,Artur,MLS,2850,11,3,1,0,0,10,2,1,1,0,0,0,0,0,0,0,10,1,0,0,6,1,2,34,20,5,4,9,0,0,179,8,123,57,31,4,43,28,29,13,35.5,10.0,20.0,100.0,90.9,0.0,90.9,0.0,58.8,44.8,54.4,0.53,0.47
510bl9fm7x9k4fpql6tumaej8,Cauan Barros,Brasil B,2845,39,22,4,0,0,23,12,1,13,2,3,1,13,2,1,0,23,2,0,0,24,4,21,40,22,9,1,17,0,0,139,9,101,50,33,2,31,23,123,78,29.3,4.3,52.2,25.0,59.0,2.6,59.0,33.3,55.0,63.4,66.0,3.33,0.67
9diy99jd1loxs9x69lp8x5m95,F. Pardo,Argentina,2844,21,9,4,0,0,2,0,0,17,3,2,1,12,1,4,2,5,1,0,0,17,4,8,26,12,4,1,8,0,0,176,2,162,65,44,1,69,64,154,113,30.6,0.0,0.0,0.0,9.5,19.0,23.8,57.1,46.2,73.4,67.7,2.76,1.24
6vl8ypgiztmjz27li1kjg082d,M. Torres,Colombia,2844,20,9,1,2,0,2,0,0,16,1,2,0,12,1,3,0,2,0,0,0,17,1,8,16,9,3,1,3,0,0,155,3,134,45,32,2,27,25,100,54,28.4,0.0,0.0,0.0,10.0,15.0,10.0,60.0,56.2,54.0,71.1,4.21,-3.21
2lqwu9wsnguofkipcgca0btka,J. Ontaneda,Ecuador,2837,15,9,4,1,0,0,0,0,12,3,3,1,8,2,4,1,3,1,0,0,14,4,6,18,9,1,0,8,0,0,181,3,155,68,45,1,65,50,114,73,30.2,0.0,0.0,0.0,0.0,26.7,20.0,53.3,50.0,64.0,66.2,3.07,0.93
eicxieehog255u51dm4uiq4t1,G. Fuentes,Colombia,2822,26,21,1,0,0,14,11,0,9,1,3,0,3,0,0,0,3,0,0,0,11,0,21,49,18,19,5,37,0,0,134,8,107,72,54,6,44,31,51,38,20.5,0.0,78.6,0.0,53.8,0.0,11.5,11.5,36.7,74.5,75.0,2.45,-1.45
a487dmcrtdak032ab6slynlxx,Y. Cheberko,MLS,2803,6,2,0,1,0,4,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2,17,9,5,3,11,0,0,117,7,97,48,34,2,31,23,70,31,37.4,0.0,25.0,0.0,66.7,16.7,0.0,16.7,52.9,44.3,70.8,1.21,-1.21
51xhmu9q14hlqc1zei83dum6t,G. Fernández,Argentina,2796,8,5,0,0,0,6,3,0,2,0,0,0,1,0,0,0,5,0,0,0,6,0,5,48,23,7,5,24,0,0,197,4,152,83,54,3,44,27,30,14,27.8,0.0,50.0,0.0,75.0,0.0,62.5,12.5,47.9,46.7,65.1,0.5,-0.5
4kgeobpizh8w482jg7hrpgnop,Elias,Brasil B,2795,29,15,1,1,0,10,7,0,15,0,4,1,7,0,1,0,12,1,2,0,13,0,15,41,17,20,10,19,0,0,107,4,82,60,38,6,40,29,139,74,34.4,0.0,70.0,0.0,34.5,3.4,41.4,24.1,41.5,53.2,63.3,4.1,-3.1
cqa20tk6yzfxh21e85rc0bm51,A. Gutman,MLS,2787,42,19,3,2,0,12,5,1,23,2,7,0,12,0,3,1,2,0,2,0,25,1,21,33,8,16,4,28,0,0,153,10,125,66,39,6,39,28,84,48,27.0,8.3,41.7,33.3,28.6,7.1,4.8,28.6,24.2,57.1,59.1,6.73,-3.73
9ydsdzboc7zbdq7vpxx63alm,F. Surman,MLS,2786,11,3,0,0,0,0,0,0,7,0,4,0,10,0,1,0,0,0,0,0,10,0,4,2,0,1,0,3,0,0,102,1,93,44,23,1,42,36,113,71,33.4,0.0,0.0,0.0,0.0,9.1,0.0,90.9,0.0,62.8,52.3,1.88,-1.88
a5iesdrky1ux0s099cfun6ycq,E. Segura,Ecuador,2780,33,16,1,0,0,0,0,0,31,1,2,0,26,1,7,0,0,0,0,0,31,1,21,11,8,1,1,3,0,0,145,1,132,62,42,1,47,39,164,107,25.2,0.0,0.0,0.0,0.0,21.2,0.0,78.8,72.7,65.2,67.7,4.48,-3.48
i5f7g3p3e0i6zwc2bc9eglw5,Á. Zendejas,Liga MX,2778,68,45,11,2,0,27,13,3,29,6,12,2,5,0,12,3,14,1,9,3,28,6,37,96,38,47,13,39,0,0,126,12,78,45,30,7,14,4,46,20,25.7,11.1,48.1,27.3,39.7,17.6,20.6,7.4,39.6,43.5,66.7,9.33,1.67
t8h2eun8lgejiarkex4y1ht6,R. Biojó,Ecuador,2772,11,7,2,2,0,0,0,0,6,2,5,0,7,0,1,1,2,1,0,0,11,2,6,16,7,1,0,12,0,0,180,1,167,43,37,0,21,14,111,72,24.7,0.0,0.0,0.0,0.0,9.1,18.2,63.6,43.8,64.9,86.0,3.58,-1.58
brtt0ikm2qzjxpsnxty79eklx,Tiago Volpi,Brasil A,2765,3,2,2,0,0,1,0,0,2,2,0,0,0,0,2,2,1,0,0,0,0,0,0,2,2,0,0,1,0,0,65,0,64,0,0,0,0,0,8,8,7.4,0.0,0.0,0.0,33.3,66.7,33.3,0.0,100.0,100.0,0.0,0.3,1.7
oy75u5wxkw9sp25k39glwhcl,L. Acosta,Brasil A,2762,51,36,8,1,0,22,13,1,27,5,2,2,5,1,14,4,24,1,4,1,23,6,31,145,64,83,38,70,0,0,120,28,71,41,29,8,9,5,29,10,24.1,4.5,59.1,12.5,43.1,27.5,47.1,9.8,44.1,34.5,70.7,5.63,2.37
arj6wz36r6wr961xynqg4m4lx,F. Cornejo,Ecuador,2757,34,22,5,1,0,14,8,3,17,1,3,1,3,0,9,0,20,5,1,1,14,3,20,43,21,25,13,50,0,0,141,15,88,75,52,3,26,22,37,14,25.6,21.4,57.1,60.0,41.2,26.5,58.8,8.8,48.8,37.8,69.3,4.27,0.73
